ID Empresa;Empresa;Año;Periodo;Departamento;Municipio;NUECA;Entrega ECA/Recoge rechazoECA;Sitio origen o destino residuo;#sitio origen/destino residuo;Dpto origen residuo;Municipio origen residuos;Tonelada entregadas recogidas;Fecha de cargue
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Entrega a la ECA;Área de prestación del servicio;220111001;BOGOTA, D.C.;BOGOTA, D.C.;6602,8;06/04/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Entrega a la ECA;Área de prestación del servicio;220111001;BOGOTA, D.C.;BOGOTA, D.C.;7220,8;09/03/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Entrega a la ECA;Área de prestación del servicio;220111001;BOGOTA, D.C.;BOGOTA, D.C.;20064,7;10/02/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1475611001-GOLEROS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,525;13/05/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1475611001-GOLEROS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,605;06/04/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;1475611001-GOLEROS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,66;11/06/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1475611001-GOLEROS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,685;09/03/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1475311001-CENTRO DE ACOPIO ARAUS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,7418;13/05/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;1475411001-RECUPERADORA AVENDAÑO GUERRRERO;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,87;11/06/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1475311001-CENTRO DE ACOPIO ARAUS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,8818;06/04/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;1475311001-CENTRO DE ACOPIO ARAUS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,9;11/06/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1475411001-RECUPERADORA AVENDAÑO GUERRRERO;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,915;06/04/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1475311001-CENTRO DE ACOPIO ARAUS;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,0018;09/03/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1475411001-RECUPERADORA AVENDAÑO GUERRRERO;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,035;09/03/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1475411001-RECUPERADORA AVENDAÑO GUERRRERO;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,035;13/05/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;1475511001-ASOACTIVA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;5,4513;11/06/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;1475511001-ASOACTIVA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;6,5313;06/04/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;1475511001-ASOACTIVA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;6,8013;13/05/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;1475511001-ASOACTIVA;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;6,9313;09/03/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;13,166;11/06/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;13,526;13/05/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;14,426;06/04/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;15,326;10/02/20
2623;ASOCIACION COOPERATIVA DE RECICLADORES DE BOGOTA;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;250411001-ARB CENTRO DE RECICLAJE LA PENSILVANIA 1;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;15,326;09/03/20
2954;ASEO DEL NORTE S.A.  E.S.P.;2020;2;CESAR;VALLEDUPAR;887720001-ECA VALLEDUPAR;Entrega a la ECA;Área de prestación del servicio;887620001;CESAR;VALLEDUPAR;6,027;18/03/20
2954;ASEO DEL NORTE S.A.  E.S.P.;2020;1;CESAR;VALLEDUPAR;887720001-ECA VALLEDUPAR;Entrega a la ECA;Área de prestación del servicio;887620001;CESAR;VALLEDUPAR;8,063;27/02/20
2954;ASEO DEL NORTE S.A.  E.S.P.;2020;2;CESAR;VALLEDUPAR;887720001-ECA VALLEDUPAR;Recoge el rechazo de la ECA;Sitio de disposición final;812020001;CESAR;VALLEDUPAR;0,544;18/03/20
2954;ASEO DEL NORTE S.A.  E.S.P.;2020;1;CESAR;VALLEDUPAR;887720001-ECA VALLEDUPAR;Recoge el rechazo de la ECA;Sitio de disposición final;812020001;CESAR;VALLEDUPAR;0,596;27/02/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;5;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Entrega a la ECA;Área de prestación del servicio;1212613001;BOLIVAR;CARTAGENA DE INDIAS;75,7593;11/06/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;4;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Entrega a la ECA;Área de prestación del servicio;1212613001;BOLIVAR;CARTAGENA DE INDIAS;100,0031;20/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;3;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Entrega a la ECA;Área de prestación del servicio;1212613001;BOLIVAR;CARTAGENA DE INDIAS;142,5632;20/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;1;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Entrega a la ECA;Área de prestación del servicio;1212613001;BOLIVAR;CARTAGENA DE INDIAS;160,8144;18/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;2;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Entrega a la ECA;Área de prestación del servicio;1212613001;BOLIVAR;CARTAGENA DE INDIAS;164,4668;18/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;5;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Recoge el rechazo de la ECA;Sitio de disposición final;270713838;BOLIVAR;CARTAGENA DE INDIAS;0,808;11/06/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;4;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Recoge el rechazo de la ECA;Sitio de disposición final;270713838;BOLIVAR;CARTAGENA DE INDIAS;1,537;20/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;2;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Recoge el rechazo de la ECA;Sitio de disposición final;270713838;BOLIVAR;CARTAGENA DE INDIAS;4,048;18/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;3;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Recoge el rechazo de la ECA;Sitio de disposición final;270713838;BOLIVAR;CARTAGENA DE INDIAS;4,631;20/05/20
3052;TECNOLOGÍAS AMBIENTALES DE COLOMBIA S.A.S  E.S.P. sucursal ASEO URBANO DE LA COSTA;2020;1;BOLIVAR;CARTAGENA DE INDIAS;1212713001-Estación de Clasificación y Aprovechamiento Veolia Cartagena;Recoge el rechazo de la ECA;Sitio de disposición final;270713838;BOLIVAR;CARTAGENA DE INDIAS;6,557;18/05/20
3258;COOPERATIVA ANTIOQUEÑA DE RECOLECTORES DE SUBPRODUCTOS;2020;2;ANTIOQUIA;BELLO;775405088-Recolectores;Entrega a la ECA;Área de prestación del servicio;775305088;ANTIOQUIA;BELLO;6,3945;04/06/20
3258;COOPERATIVA ANTIOQUEÑA DE RECOLECTORES DE SUBPRODUCTOS;2020;5;ANTIOQUIA;BELLO;775405088-Recolectores;Entrega a la ECA;Área de prestación del servicio;775305088;ANTIOQUIA;BELLO;7,0015;05/06/20
3258;COOPERATIVA ANTIOQUEÑA DE RECOLECTORES DE SUBPRODUCTOS;2020;4;ANTIOQUIA;BELLO;775405088-Recolectores;Entrega a la ECA;Área de prestación del servicio;775305088;ANTIOQUIA;BELLO;7,192;05/06/20
3258;COOPERATIVA ANTIOQUEÑA DE RECOLECTORES DE SUBPRODUCTOS;2020;3;ANTIOQUIA;BELLO;775405088-Recolectores;Entrega a la ECA;Área de prestación del servicio;775305088;ANTIOQUIA;BELLO;8,21;05/06/20
3258;COOPERATIVA ANTIOQUEÑA DE RECOLECTORES DE SUBPRODUCTOS;2020;1;ANTIOQUIA;BELLO;775405088-Recolectores;Entrega a la ECA;Área de prestación del servicio;775305088;ANTIOQUIA;BELLO;10,632;05/02/20
22087;FUTURASEO S.A.S E.S.P;2020;4;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Entrega a la ECA;Área de prestación del servicio;346105045;ANTIOQUIA;APARTADO;4,87;05/05/20
22087;FUTURASEO S.A.S E.S.P;2020;1;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Entrega a la ECA;Área de prestación del servicio;346105045;ANTIOQUIA;APARTADO;39,11;19/03/20
22087;FUTURASEO S.A.S E.S.P;2020;2;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Entrega a la ECA;Área de prestación del servicio;346105045;ANTIOQUIA;APARTADO;40,22;19/03/20
22087;FUTURASEO S.A.S E.S.P;2020;5;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Entrega a la ECA;Área de prestación del servicio;346105045;ANTIOQUIA;APARTADO;56,5;11/06/20
22087;FUTURASEO S.A.S E.S.P;2020;3;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Entrega a la ECA;Área de prestación del servicio;346105045;ANTIOQUIA;APARTADO;62,39;17/04/20
22087;FUTURASEO S.A.S E.S.P;2020;4;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Recoge el rechazo de la ECA;Sitio de disposición final;1412405837;ANTIOQUIA;APARTADO;0,94;05/05/20
22087;FUTURASEO S.A.S E.S.P;2020;3;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Recoge el rechazo de la ECA;Sitio de disposición final;1412405837;ANTIOQUIA;APARTADO;1,07;17/04/20
22087;FUTURASEO S.A.S E.S.P;2020;1;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Recoge el rechazo de la ECA;Sitio de disposición final;1412405837;ANTIOQUIA;APARTADO;1,21;19/03/20
22087;FUTURASEO S.A.S E.S.P;2020;5;ANTIOQUIA;APARTADO;1401005045-ECA Transitoria Futuraseo S.A.S. E.S.P.;Recoge el rechazo de la ECA;Sitio de disposición final;1412405837;ANTIOQUIA;APARTADO;2,47;11/06/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;1;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;266176001;VALLE DEL CAUCA;CALI;123,78;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;2;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;266176001;VALLE DEL CAUCA;CALI;139,09;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;2;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;1183176364;VALLE DEL CAUCA;JAMUNDI;0,33;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;1;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;1183176364;VALLE DEL CAUCA;JAMUNDI;0,37;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;2;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;1183176364;VALLE DEL CAUCA;YUMBO;0,09;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;1;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;1183176364;VALLE DEL CAUCA;YUMBO;0,13;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;1;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;1182976892;VALLE DEL CAUCA;YUMBO;0,21;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;2;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Entrega a la ECA;Área de prestación del servicio;1182976892;VALLE DEL CAUCA;YUMBO;0,32;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;1;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;30,04;07/04/20
22265;GRUPO EMPRESARIAL DE LA RECUPERACION Y TRANSFORMACION DE MATERIALES S.A.  E.S.P.;2020;2;VALLE DEL CAUCA;CALI;747476001-ECA GERT ;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;30,04;07/04/20
23111;EMPRESA DE SERVICIOS PUBLICOS  DOMICILIARIOS DE LA PROVINCIA DE LENGUPA SERVILENGUPA S.A. E.S.P.;2020;3;BOYACA;MIRAFLORES;1311015455-PLANTA DE APROVECHAMIENTO DE RESIDUOS SOLIDOS;Entrega a la ECA;Área de prestación del servicio;1561415455;BOYACA;MIRAFLORES;0,75;28/05/20
23111;EMPRESA DE SERVICIOS PUBLICOS  DOMICILIARIOS DE LA PROVINCIA DE LENGUPA SERVILENGUPA S.A. E.S.P.;2020;1;BOYACA;MIRAFLORES;1311015455-PLANTA DE APROVECHAMIENTO DE RESIDUOS SOLIDOS;Entrega a la ECA;Área de prestación del servicio;1561415455;BOYACA;MIRAFLORES;0,8;28/05/20
23111;EMPRESA DE SERVICIOS PUBLICOS  DOMICILIARIOS DE LA PROVINCIA DE LENGUPA SERVILENGUPA S.A. E.S.P.;2020;4;BOYACA;MIRAFLORES;1311015455-PLANTA DE APROVECHAMIENTO DE RESIDUOS SOLIDOS;Entrega a la ECA;Área de prestación del servicio;1561415455;BOYACA;MIRAFLORES;0,8;28/05/20
23111;EMPRESA DE SERVICIOS PUBLICOS  DOMICILIARIOS DE LA PROVINCIA DE LENGUPA SERVILENGUPA S.A. E.S.P.;2020;2;BOYACA;MIRAFLORES;1311015455-PLANTA DE APROVECHAMIENTO DE RESIDUOS SOLIDOS;Entrega a la ECA;Área de prestación del servicio;1561415455;BOYACA;MIRAFLORES;1;28/05/20
23111;EMPRESA DE SERVICIOS PUBLICOS  DOMICILIARIOS DE LA PROVINCIA DE LENGUPA SERVILENGUPA S.A. E.S.P.;2020;5;BOYACA;MIRAFLORES;1311015455-PLANTA DE APROVECHAMIENTO DE RESIDUOS SOLIDOS;Entrega a la ECA;Área de prestación del servicio;1561415455;BOYACA;MIRAFLORES;1,17;11/06/20
23387;ECOSANGIL SAS E.S.P.;2020;4;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Entrega a la ECA;Área de prestación del servicio;246368679;SANTANDER;SAN GIL;32,26;20/05/20
23387;ECOSANGIL SAS E.S.P.;2020;3;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Entrega a la ECA;Área de prestación del servicio;246368679;SANTANDER;SAN GIL;39,06;23/04/20
23387;ECOSANGIL SAS E.S.P.;2020;2;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Entrega a la ECA;Área de prestación del servicio;246368679;SANTANDER;SAN GIL;40,12;24/03/20
23387;ECOSANGIL SAS E.S.P.;2020;1;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Entrega a la ECA;Área de prestación del servicio;246368679;SANTANDER;SAN GIL;48,8;25/02/20
23387;ECOSANGIL SAS E.S.P.;2020;4;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;7,54;20/05/20
23387;ECOSANGIL SAS E.S.P.;2020;2;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;8,894;24/03/20
23387;ECOSANGIL SAS E.S.P.;2020;3;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;9,32;23/04/20
23387;ECOSANGIL SAS E.S.P.;2020;1;SANTANDER;SAN GIL;951568679-ECOSANGIL SAS;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;11,54;25/02/20
26224;fesnopma cooperativa empresa de servicios publicos;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;641211001-ECA ENGATIVA;Entrega a la ECA;Área de prestación del servicio;641111001;BOGOTA, D.C.;BOGOTA, D.C.;24,8729;24/06/20
26224;fesnopma cooperativa empresa de servicios publicos;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;641211001-ECA ENGATIVA;Entrega a la ECA;Área de prestación del servicio;641111001;BOGOTA, D.C.;BOGOTA, D.C.;24,87878;24/06/20
26224;fesnopma cooperativa empresa de servicios publicos;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;641211001-ECA ENGATIVA;Entrega a la ECA;Área de prestación del servicio;641111001;BOGOTA, D.C.;BOGOTA, D.C.;38,4141;05/02/20
26224;fesnopma cooperativa empresa de servicios publicos;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;641211001-ECA ENGATIVA;Entrega a la ECA;Área de prestación del servicio;641111001;BOGOTA, D.C.;BOGOTA, D.C.;38,70153;05/03/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Entrega a la ECA;Área de prestación del servicio;478611001;BOGOTA, D.C.;BOGOTA, D.C.;34,778;04/03/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Entrega a la ECA;Área de prestación del servicio;478611001;BOGOTA, D.C.;BOGOTA, D.C.;42,691;05/02/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Entrega a la ECA;Área de prestación del servicio;478611001;BOGOTA, D.C.;BOGOTA, D.C.;42,875;06/05/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Entrega a la ECA;Área de prestación del servicio;478611001;BOGOTA, D.C.;BOGOTA, D.C.;44,47;05/06/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Entrega a la ECA;Área de prestación del servicio;478611001;BOGOTA, D.C.;BOGOTA, D.C.;45,353;03/04/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,506;03/04/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,601;05/02/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,742;04/03/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,926;06/05/20
26657;Asociación de Recuperadores Ambientales Nuevo Ambiente;2020;5;BOGOTA, D.C.;BOGOTA, D.C.;479011001-ASEO NUEVO AMBIENTE;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,39;05/06/20
26658;Asociación de Recicladores de Cajica ARCA;2020;2;CUNDINAMARCA;CAJICA;715425126-ARCA;Entrega a la ECA;Área de prestación del servicio;707825126;CUNDINAMARCA;CAJICA;49,6344;12/04/20
26658;Asociación de Recicladores de Cajica ARCA;2020;1;CUNDINAMARCA;CAJICA;715425126-ARCA;Entrega a la ECA;Área de prestación del servicio;707825126;CUNDINAMARCA;CAJICA;50,9839;11/04/20
26658;Asociación de Recicladores de Cajica ARCA;2020;4;CUNDINAMARCA;CAJICA;715425126-ARCA;Entrega a la ECA;Área de prestación del servicio;707825126;CUNDINAMARCA;CAJICA;60,1693;22/05/20
26658;Asociación de Recicladores de Cajica ARCA;2020;5;CUNDINAMARCA;CAJICA;715425126-ARCA;Entrega a la ECA;Área de prestación del servicio;707825126;CUNDINAMARCA;CAJICA;70,022;10/06/20
26658;Asociación de Recicladores de Cajica ARCA;2020;3;CUNDINAMARCA;CAJICA;715425126-ARCA;Entrega a la ECA;Área de prestación del servicio;707825126;CUNDINAMARCA;CAJICA;70,0694;22/05/20
26658;Asociación de Recicladores de Cajica ARCA;2020;3;CUNDINAMARCA;TABIO;1187225785-Asociación Arca ECA El Portal;Entrega a la ECA;Área de prestación del servicio;1187125785;CUNDINAMARCA;TABIO;1,3107;18/05/20
26658;Asociación de Recicladores de Cajica ARCA;2020;1;CUNDINAMARCA;TABIO;1187225785-Asociación Arca ECA El Portal;Entrega a la ECA;Área de prestación del servicio;1187125785;CUNDINAMARCA;TABIO;1,3384;18/05/20
26658;Asociación de Recicladores de Cajica ARCA;2020;2;CUNDINAMARCA;TABIO;1187225785-Asociación Arca ECA El Portal;Entrega a la ECA;Área de prestación del servicio;1187125785;CUNDINAMARCA;TABIO;1,4365;18/05/20
