ID;Empresa;Departamento;Municipio;Periodicidad;Año;Cubrimiento;No personas vinculadas a la labor recolección y transporte;Cantidad de residuos producidos (ton/mes);Cantidad de residuos recolectados (ton/mes);Sistema de medición de residuos;Frecuencia  modal recolección residencial (Veces/semana);Frecuencia  modal recolección comercial (Veces/semana);Frecuencia  modal recolección industrial (Veces/semana);Tipo de recolección;Fecha de cargue
1101;SECRETARIA DE SERVICIOS PUBLICOS DOMICILIARIOS DE SESQUILÉ;CUNDINAMARCA;SESQUILE;Anual;2008;Toda el area urbana;3;52;52;Pesaje;3;3;3;Mezclada;17/08/2009
1102;SECRETARIA DE AGUAS Y SANEAMIENTO BASICO DE SILVANIA;CUNDINAMARCA;SILVANIA;Anual;2006;Toda el area urbana;6;156;156;Volumen;2;2;2;Mezclada;21/07/2008
1102;SECRETARIA DE AGUAS Y SANEAMIENTO BASICO DE SILVANIA;CUNDINAMARCA;SILVANIA;Anual;2007;Toda el area urbana;6;156;150;Volumen;2;2;2;Mezclada;22/07/2008
1103;FONDO DE SERVICIOS PUBLICOS DEL MUNICIPIO DE NARIÑO - CUNDINAMARCA;CUNDINAMARCA;NARINO;Anual;2006;Toda el area urbana;2;30;30;Pesaje;2;2;0;Mezclada;31/07/2009
1104;MUNICIPIO DE TURMEQUE;BOYACA;TURMEQUE;Anual;2006;Toda el area urbana;3;28;28;Pesaje;2;2;2;Mezclada;19/06/2008
1104;MUNICIPIO DE TURMEQUE;BOYACA;TURMEQUE;Anual;2007;Toda el area urbana;3;28;28;Pesaje;2;2;2;Mezclada;30/06/2008
1104;MUNICIPIO DE TURMEQUE;BOYACA;TURMEQUE;Anual;2008;Toda el area urbana;4;32;32;Pesaje;2;2;2;Mezclada;25/04/2009
1106;EMPRESA DE SERVICIOS PUBLICOS MUNICIPALES PERLA DEL MANACACIAS;META;PUERTO GAITAN;Anual;2006;Toda el area urbana;4;83;83;Volumen;3;2;0;Mezclada;14/11/2007
1106;EMPRESA DE SERVICIOS PUBLICOS MUNICIPALES PERLA DEL MANACACIAS;META;PUERTO GAITAN;Anual;2007;Toda el area urbana;4;78;78;Volumen;2;3;0;Mezclada;13/08/2008
1106;EMPRESA DE SERVICIOS PUBLICOS MUNICIPALES PERLA DEL MANACACIAS;META;PUERTO GAITAN;Anual;2008;Toda el area urbana;6;150;150;Pesaje;3;2;2;Mezclada;30/06/2009
1109;UNIDAD DE SERVICIOS PÚBLICOS DOMICILIARIOS DEL MUNICIPIO DE TIPACOQUE;BOYACA;TIPACOQUE;Anual;2006;Toda el area urbana;5;8;8;Ambas;1;1;1;Mezclada;4/09/2009
1117;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE MUZO;BOYACA;MUZO;Anual;2006;Toda el area urbana;3;16;16;Volumen;2;2;2;Mezclada;22/06/2008
1117;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE MUZO;BOYACA;MUZO;Anual;2007;Toda el area urbana;3;16;16;Volumen;2;2;2;Mezclada;23/01/2009
1117;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE MUZO;BOYACA;MUZO;Anual;2008;Toda el area urbana;3;16;16;Pesaje;2;2;2;Mezclada;13/08/2009
1119;UNIDAD DE SERVICIOS PUBLICOS DE AGUA POTABLE;BOYACA;SABOYA;Anual;2006;Toda el area urbana;4;10;9;Volumen;2;2;0;Mezclada;25/04/2008
1119;UNIDAD DE SERVICIOS PUBLICOS DE AGUA POTABLE;BOYACA;SABOYA;Anual;2007;Toda el area urbana;4;10;9;Volumen;7;7;0;Mezclada;4/05/2009
1119;UNIDAD DE SERVICIOS PUBLICOS DE AGUA POTABLE;BOYACA;SABOYA;Anual;2008;Toda el area urbana;4;10;9;Volumen;2;2;0;Mezclada;4/05/2009
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN JACINTO;Anual;2002;Parte del area urbana;2;7;3;Volumen;1;1;1;Mezclada;24/09/2008
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN PABLO;Anual;2003;Parte del area urbana;4;380;195;Volumen;1;1;ND;Mezclada;13/05/2009
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN PABLO;Anual;2004;Parte del area urbana;4;400;200;Volumen;1;1;1;Mezclada;13/05/2009
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN PABLO;Anual;2005;Toda el area urbana;3;20;12;Volumen;2;0;0;Mezclada;1/10/2008
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN PABLO;Anual;2006;Toda el area urbana;4;300;120;Volumen;2;ND;ND;Mezclada;30/06/2008
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN PABLO;Anual;2007;Toda el area urbana;4;330;180;Volumen;2;ND;ND;Mezclada;30/06/2008
1124;UNIDAD ADMINISTRADORA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOLIVAR;SAN PABLO;Anual;2008;Toda el area urbana;4;674;600;Volumen;1;1;0;Mezclada;6/04/2009
1131;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS;CHOCO;CONDOTO;Anual;2006;Parte del area urbana;4;116;116;Volumen;2;4;0;Mezclada;24/06/2009
1133;MUNICIPIO DE AGUADAS CALDAS;CALDAS;AGUADAS;Anual;2002;Toda el area urbana;5;215;215;Pesaje;2;7;0;Mezclada;18/03/2006
1133;MUNICIPIO DE AGUADAS CALDAS;CALDAS;AGUADAS;Anual;2003;Toda el area urbana;5;221;221;Pesaje;2;7;0;Mezclada;27/05/2006
1133;MUNICIPIO DE AGUADAS CALDAS;CALDAS;AGUADAS;Anual;2004;Toda el area urbana;5;228;228;Pesaje;2;7;0;Mezclada;27/05/2006
1133;MUNICIPIO DE AGUADAS CALDAS;CALDAS;AGUADAS;Anual;2005;Toda el area urbana;5;234;234;Pesaje;2;7;0;Mezclada;27/05/2006
1133;MUNICIPIO DE AGUADAS CALDAS;CALDAS;AGUADAS;Anual;2006;Toda el area urbana;5;201;201;Pesaje;2;2;0;Mezclada;19/02/2007
1133;MUNICIPIO DE AGUADAS CALDAS;CALDAS;AGUADAS;Anual;2007;Toda el area urbana;5;234;234;Pesaje;2;2;0;Mezclada;4/06/2008
1138;ALCALDIA DE MARIALABAJA;BOLIVAR;MARIA LA BAJA;Anual;2004;Toda el area urbana;6;316;224;Volumen;1;1;1;Mezclada;11/05/2012
1138;ALCALDIA DE MARIALABAJA;BOLIVAR;MARIA LA BAJA;Anual;2005;Toda el area urbana;7;3000;2700;Volumen;7;5;0;Mezclada;12/09/2008
1138;ALCALDIA DE MARIALABAJA;BOLIVAR;MARIA LA BAJA;Anual;2006;Parte del area urbana;6;2700;810;Volumen;1;1;0;Mezclada;30/05/2008
1138;ALCALDIA DE MARIALABAJA;BOLIVAR;MARIA LA BAJA;Anual;2007;Parte del area urbana;6;2700;810;Volumen;1;1;1;Mezclada;15/08/2008
1138;ALCALDIA DE MARIALABAJA;BOLIVAR;MARIA LA BAJA;Anual;2008;Parte del area urbana;6;2700;810;Volumen;1;1;1;Mezclada;1/04/2009
1148;DEPENDENCIA EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOYACA;TENZA;Anual;2006;Toda el area urbana;2;25;24;Volumen;2;2;2;Mezclada;12/06/2007
1148;DEPENDENCIA EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOYACA;TENZA;Anual;2007;Toda el area urbana;2;24;24;Volumen;2;2;2;Separada;31/05/2008
1148;DEPENDENCIA EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;BOYACA;TENZA;Anual;2008;Toda el area urbana;2;25;25;Volumen;2;2;0;Separada;3/12/2009
1149;EMPRESA DE SERVICIOS  PUBLICOS DE GUATAPE S.A.S E.S.P;ANTIOQUIA;GUATAPE;Anual;2006;Toda el area urbana;4;92;92;Volumen;2;2;0;Separada;5/03/2009
1149;EMPRESA DE SERVICIOS  PUBLICOS DE GUATAPE S.A.S E.S.P;ANTIOQUIA;GUATAPE;Anual;2007;Toda el area urbana;4;116;98;Volumen;4;5;0;Separada;5/03/2009
1149;EMPRESA DE SERVICIOS  PUBLICOS DE GUATAPE S.A.S E.S.P;ANTIOQUIA;GUATAPE;Anual;2008;Toda el area urbana;5;1622;1478;Ambas;5;6;0;Separada;15/10/2009
1152;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;UNE;Anual;2006;Toda el area urbana;4;28;28;Pesaje;2;2;2;Mezclada;22/04/2008
1152;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;UNE;Anual;2007;Toda el area urbana;3;43;43;Pesaje;2;0;0;Mezclada;21/05/2008
1152;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;UNE;Anual;2008;Toda el area urbana;4;41;41;Volumen;2;2;2;Mezclada;19/11/2009
1161;EMPRESA DE SERVICIOS PUBLICOS DE SANDIEGO E.S.P.;CESAR;SAN DIEGO;Anual;2006;Toda el area urbana;4;36;32;Volumen;2;2;2;Mezclada;25/02/2009
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2002;Toda el area urbana;12;1500;1030;Pesaje;3;3;2;Mezclada;2/09/2004
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2003;Toda el area urbana;12;1500;1030;Pesaje;3;3;2;Mezclada;14/12/2005
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2004;Toda el area urbana;12;1520;1060;Pesaje;3;3;2;Mezclada;17/01/2006
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2005;Toda el area urbana;12;98458;97875;Volumen;3;3;3;Mezclada;5/04/2006
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2006;Parte del area urbana;12;12150;11750;Volumen;3;3;0;Mezclada;1/03/2007
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2007;Toda el area urbana;12;1080;1060;Pesaje;2;3;0;Mezclada;11/08/2009
1164;EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.;HUILA;PITALITO;Anual;2008;Toda el area urbana;12;1116;1093;Pesaje;2;3;0;Mezclada;1/06/2009
1168;UNIDAD DE SERVICIOS PUBLICOS DE SAN ANDRES SANTANDER;SANTANDER;SAN ANDRES;Anual;2002;Parte del area urbana;6;30;30;Pesaje;2;2;2;Mezclada;9/06/2009
1168;UNIDAD DE SERVICIOS PUBLICOS DE SAN ANDRES SANTANDER;SANTANDER;SAN ANDRES;Anual;2006;Toda el area urbana;4;30;30;Volumen;2;2;ND;Mezclada;7/05/2008
1168;UNIDAD DE SERVICIOS PUBLICOS DE SAN ANDRES SANTANDER;SANTANDER;SAN ANDRES;Anual;2007;Parte del area urbana;4;60;60;Volumen;2;2;0;Mezclada;31/05/2008
1168;UNIDAD DE SERVICIOS PUBLICOS DE SAN ANDRES SANTANDER;SANTANDER;SAN ANDRES;Anual;2008;Toda el area urbana;4;30;30;Volumen;2;2;0;Mezclada;26/03/2009
1174;AGUAS DE SAN JERÓNIMO E.S.P.;ANTIOQUIA;SAN JERONIMO;Anual;2004;Toda el area urbana;4;127;91;Volumen;2;2;0;Mezclada;18/04/2012
1174;AGUAS DE SAN JERÓNIMO E.S.P.;ANTIOQUIA;SAN JERONIMO;Anual;2005;Toda el area urbana;4;127;91;Volumen;2;2;0;Mezclada;18/04/2012
1174;AGUAS DE SAN JERÓNIMO E.S.P.;ANTIOQUIA;SAN JERONIMO;Anual;2006;Toda el area urbana;4;127;91;Volumen;2;2;0;Mezclada;30/12/2009
1174;AGUAS DE SAN JERÓNIMO E.S.P.;ANTIOQUIA;SAN JERONIMO;Anual;2007;Toda el area urbana;4;127;91;Volumen;2;2;0;Mezclada;18/04/2012
1174;AGUAS DE SAN JERÓNIMO E.S.P.;ANTIOQUIA;SAN JERONIMO;Anual;2008;Toda el area urbana;4;127;91;Volumen;2;2;0;Mezclada;18/04/2012
1187;UNIDAD ADMINISTRATIVA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SAN FRANCISCO;CUNDINAMARCA;SAN FRANCISCO;Anual;2006;Toda el area urbana;6;54;54;Pesaje;2;2;0;Mezclada;11/10/2007
1187;UNIDAD ADMINISTRATIVA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SAN FRANCISCO;CUNDINAMARCA;SAN FRANCISCO;Anual;2007;Toda el area urbana;4;56;56;Pesaje;2;2;0;Mezclada;24/04/2008
1187;UNIDAD ADMINISTRATIVA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SAN FRANCISCO;CUNDINAMARCA;SAN FRANCISCO;Anual;2008;Toda el area urbana;5;60;60;Pesaje;1;1;1;Mezclada;5/05/2009
1190;UNIDAD MUNICIPAL DE SERVICIOS PÚBLICOS DE TENERIFE;MAGDALENA;TENERIFE;Anual;2006;Toda el area urbana;6;2;2;Pesaje;2;2;1;Mezclada;20/05/2011
1198;OFICINA DE SERVICIOS PÚBLICOS DE AGUA POTABLE;CUNDINAMARCA;MANTA;Anual;2006;Toda el area urbana;3;13;13;Volumen;2;2;0;Mezclada;24/04/2008
1198;OFICINA DE SERVICIOS PÚBLICOS DE AGUA POTABLE;CUNDINAMARCA;MANTA;Anual;2007;Toda el area urbana;4;13;13;Pesaje;2;2;0;Mezclada;21/05/2008
1198;OFICINA DE SERVICIOS PÚBLICOS DE AGUA POTABLE;CUNDINAMARCA;MANTA;Anual;2008;Toda el area urbana;4;10;10;Volumen;1;1;0;Separada;25/03/2009
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2002;Toda el area urbana;28;570;567;Pesaje;2;2;3;Mezclada;27/02/2004
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2003;Parte del area urbana;4;124209;124209;Pesaje;2;2;0;Separada;10/11/2006
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2004;Toda el area urbana;4;420;400;Ambas;3;6;6;Mezclada;3/11/2005
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2005;Toda el area urbana;4;280;280;Pesaje;3;6;0;Mezclada;29/04/2006
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2006;Toda el area urbana;4;408;408;Pesaje;2;5;5;Mezclada;27/03/2007
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2007;Toda el area urbana;4;5080;5080;Pesaje;2;5;0;Mezclada;6/05/2008
1211;EMPRESA DE SERVICIOS PUBLICOS DE LA PLATA HUILA E.S.P.;HUILA;LA PLATA;Anual;2008;Toda el area urbana;4;434;434;Pesaje;2;2;2;Mezclada;11/05/2009
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2002;Parte del area urbana;12;1615;1615;Volumen;2;2;2;Mezclada;4/06/2004
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2003;Toda el area urbana;15;1800;1800;Pesaje;2;3;2;Mezclada;3/11/2005
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2004;Toda el area urbana;15;1510;1510;Pesaje;2;3;0;Mezclada;4/11/2005
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2005;Toda el area urbana;15;1719;1719;Pesaje;2;3;2;Mezclada;17/03/2006
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2006;Toda el area urbana;15;1730;1730;Pesaje;2;3;2;Mezclada;14/03/2007
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2007;Toda el area urbana;18;1453;0;Pesaje;2;3;2;Mezclada;15/03/2008
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;CUNDINAMARCA;ZIPAQUIRA;Anual;2008;Toda el area urbana;21;1727;1727;Pesaje;2;3;2;Mezclada;9/03/2009
1217;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE FIRAVITOBA;BOYACA;FIRAVITOBA;Anual;2006;Toda el area urbana;4;10;10;Volumen;6;0;0;Mezclada;8/08/2008
1223;MUNICIPIO PANQUEBA;BOYACA;PANQUEBA;Anual;2006;Toda el area urbana;4;8;7;Pesaje;4;ND;ND;Separada;21/10/2008
1223;MUNICIPIO PANQUEBA;BOYACA;PANQUEBA;Anual;2007;Toda el area urbana;4;1;1;Volumen;1;0;0;Mezclada;22/10/2008
1223;MUNICIPIO PANQUEBA;BOYACA;PANQUEBA;Anual;2008;Toda el area urbana;4;7;7;Volumen;1;1;0;Mezclada;19/08/2009
1228;JUNTA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE CHOCONTA;CUNDINAMARCA;CHOCONTA;Anual;2006;Toda el area urbana;3;39;39;Volumen;2;2;0;Mezclada;22/04/2008
1228;JUNTA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE CHOCONTA;CUNDINAMARCA;CHOCONTA;Anual;2007;Toda el area urbana;3;40;40;Volumen;2;2;0;Mezclada;24/04/2008
1228;JUNTA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE CHOCONTA;CUNDINAMARCA;CHOCONTA;Anual;2008;Toda el area urbana;3;100;100;Volumen;2;2;0;Mezclada;9/05/2009
1235;UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DEL MUNICIPIO DE PAIME  ;CUNDINAMARCA;PAIME;Anual;2006;Toda el area urbana;3;9;9;Pesaje;ND;ND;ND;Mezclada;3/07/2008
1235;UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DEL MUNICIPIO DE PAIME  ;CUNDINAMARCA;PAIME;Anual;2007;Toda el area urbana;3;9;9;Pesaje;ND;ND;ND;Mezclada;14/08/2008
1235;UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DEL MUNICIPIO DE PAIME  ;CUNDINAMARCA;PAIME;Anual;2008;Toda el area urbana;3;9;9;Pesaje;1;0;0;Mezclada;17/02/2010
1237;EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE COTA;CUNDINAMARCA;CHIA;Anual;2006;Toda el area urbana;7;350;350;Pesaje;2;2;1;Mezclada;24/12/2007
1237;EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE COTA;CUNDINAMARCA;COTA;Anual;2002;Toda el area urbana;3;150;150;Pesaje;2;2;1;Mezclada;25/05/2005
1237;EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE COTA;CUNDINAMARCA;COTA;Anual;2003;Toda el area urbana;3;255;255;Pesaje;2;2;1;Mezclada;31/05/2005
1237;EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE COTA;CUNDINAMARCA;COTA;Anual;2004;Toda el area urbana;3;300;300;Pesaje;2;2;1;Mezclada;31/05/2005
1237;EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE COTA;CUNDINAMARCA;COTA;Anual;2005;Toda el area urbana;4;309;309;Pesaje;2;2;1;Mezclada;10/02/2006
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2002;Toda el area urbana;7;657;657;Pesaje;2;6;2;Mezclada;10/03/2004
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2003;Toda el area urbana;6;644;644;Pesaje;2;6;2;Mezclada;10/03/2004
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2004;Toda el area urbana;8;650;650;Pesaje;2;6;2;Mezclada;28/03/2005
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2005;Toda el area urbana;8;691;691;Pesaje;2;6;2;Mezclada;21/02/2006
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2006;Toda el area urbana;7;689;689;Pesaje;2;6;2;Mezclada;12/03/2007
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2007;Toda el area urbana;7;704;704;Pesaje;2;6;2;Mezclada;13/03/2008
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;CALDAS;CHINCHINA;Anual;2008;Toda el area urbana;7;722;722;Pesaje;2;6;2;Mezclada;11/03/2009
1267;MUNICIPIO DE VITERBO;CALDAS;VITERBO;Anual;2002;Toda el area urbana;5;187;187;Pesaje;2;6;2;Mezclada;17/01/2007
1267;MUNICIPIO DE VITERBO;CALDAS;VITERBO;Anual;2003;Toda el area urbana;6;165;165;Pesaje;2;2;2;Mezclada;25/07/2008
1267;MUNICIPIO DE VITERBO;CALDAS;VITERBO;Anual;2004;Toda el area urbana;6;165;165;Pesaje;2;2;2;Mezclada;25/07/2008
1267;MUNICIPIO DE VITERBO;CALDAS;VITERBO;Anual;2005;Toda el area urbana;6;165;165;Pesaje;2;2;2;Mezclada;25/07/2008
1267;MUNICIPIO DE VITERBO;CALDAS;VITERBO;Anual;2006;Toda el area urbana;6;165;165;Pesaje;2;2;2;Mezclada;30/06/2008
1267;MUNICIPIO DE VITERBO;CALDAS;VITERBO;Anual;2007;Toda el area urbana;6;170;170;Pesaje;2;2;2;Mezclada;30/06/2008
1276;COOPERATIVA DE TRABAJO ASOCIADO DE RECICLADORES Y RECOLECTORES DE AGUACHICA ;CESAR;AGUACHICA;Anual;2002;Parte del area urbana;3;1;1;Pesaje;1;1;1;Mezclada;16/07/2008
1276;COOPERATIVA DE TRABAJO ASOCIADO DE RECICLADORES Y RECOLECTORES DE AGUACHICA ;CESAR;AGUACHICA;Anual;2003;Toda el area urbana;1;1;1;Pesaje;1;11;1;Mezclada;16/07/2008
1276;COOPERATIVA DE TRABAJO ASOCIADO DE RECICLADORES Y RECOLECTORES DE AGUACHICA ;CESAR;AGUACHICA;Anual;2004;Toda el area urbana;1;1;1;Pesaje;0;0;0;Mezclada;16/07/2008
1276;COOPERATIVA DE TRABAJO ASOCIADO DE RECICLADORES Y RECOLECTORES DE AGUACHICA ;CESAR;AGUACHICA;Anual;2005;Toda el area urbana;3;1;0;Pesaje;1;1;1;Mezclada;15/07/2008
1276;COOPERATIVA DE TRABAJO ASOCIADO DE RECICLADORES Y RECOLECTORES DE AGUACHICA ;CESAR;AGUACHICA;Anual;2006;Parte del area urbana;3;1;0;Pesaje;0;0;0;Mezclada;15/07/2008
1276;COOPERATIVA DE TRABAJO ASOCIADO DE RECICLADORES Y RECOLECTORES DE AGUACHICA ;CESAR;AGUACHICA;Anual;2007;Parte del area urbana;3;1;0;Pesaje;0;0;0;Mezclada;15/07/2008
1277;JUNTA DE SERVICIOS PUBLICOS DE ARBELAEZ;CUNDINAMARCA;ARBELAEZ;Anual;2006;Toda el area urbana;5;55;55;Pesaje;3;3;0;Mezclada;22/04/2008
1277;JUNTA DE SERVICIOS PUBLICOS DE ARBELAEZ;CUNDINAMARCA;ARBELAEZ;Anual;2007;Parte del area urbana;5;72;72;Pesaje;2;2;0;Mezclada;10/12/2008
1277;JUNTA DE SERVICIOS PUBLICOS DE ARBELAEZ;CUNDINAMARCA;ARBELAEZ;Anual;2008;Toda el area urbana;5;106;106;Pesaje;2;2;0;Mezclada;27/06/2009
1288;ALCALDIA MUNICIPAL DE ASTREA;CESAR;ASTREA;Anual;2006;Parte del area urbana;3;6;4;Volumen;2;2;ND;Mezclada;21/05/2008
1288;ALCALDIA MUNICIPAL DE ASTREA;CESAR;ASTREA;Anual;2007;Parte del area urbana;3;4;4;Volumen;2;2;0;Mezclada;22/05/2008
1288;ALCALDIA MUNICIPAL DE ASTREA;CESAR;ASTREA;Anual;2008;Parte del area urbana;2;6;0;Volumen;ND;ND;ND;Mezclada;15/12/2019
1291;MUNICIPIO DE BRICEÑO;ANTIOQUIA;BRICENO;Anual;2006;Toda el area urbana;4;18;18;Volumen;2;6;2;Mezclada;7/05/2008
1291;MUNICIPIO DE BRICEÑO;ANTIOQUIA;BRICENO;Anual;2007;Toda el area urbana;4;18;18;Volumen;3;3;3;Separada;10/05/2008
1291;MUNICIPIO DE BRICEÑO;ANTIOQUIA;BRICENO;Anual;2008;Toda el area urbana;4;17;17;Pesaje;2;2;0;Mezclada;25/06/2009
1292;EMPRESAS PUBLICAS DE VENECIA S.A. E.S.P. ;ANTIOQUIA;VENECIA;Anual;2002;Toda el area urbana;5;103;103;Volumen;4;4;4;Separada;13/11/2008
1292;EMPRESAS PUBLICAS DE VENECIA S.A. E.S.P. ;ANTIOQUIA;VENECIA;Anual;2004;Toda el area urbana;5;115;115;Volumen;5;5;5;Separada;20/08/2011
1292;EMPRESAS PUBLICAS DE VENECIA S.A. E.S.P. ;ANTIOQUIA;VENECIA;Anual;2005;Toda el area urbana;5;121;121;Volumen;5;5;5;Separada;20/08/2011
1292;EMPRESAS PUBLICAS DE VENECIA S.A. E.S.P. ;ANTIOQUIA;VENECIA;Anual;2006;Toda el area urbana;5;123;123;Volumen;5;5;5;Separada;20/08/2011
1292;EMPRESAS PUBLICAS DE VENECIA S.A. E.S.P. ;ANTIOQUIA;VENECIA;Anual;2007;Toda el area urbana;5;118;118;Volumen;5;5;5;Separada;20/08/2011
1292;EMPRESAS PUBLICAS DE VENECIA S.A. E.S.P. ;ANTIOQUIA;VENECIA;Anual;2008;Toda el area urbana;5;122;122;Pesaje;5;5;5;Separada;3/11/2011
1295;MUNICIPIO DE URUMITA;LA GUAJIRA;URUMITA;Anual;2006;Toda el area urbana;3;300;300;Volumen;2;2;0;Mezclada;7/05/2008
1295;MUNICIPIO DE URUMITA;LA GUAJIRA;URUMITA;Anual;2007;Toda el area urbana;3;300;300;Volumen;2;2;0;Mezclada;9/05/2008
1296;EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE GUACHUCAL;NARINO;GUACHUCAL;Anual;2006;Toda el area urbana;4;72;72;Pesaje;3;3;3;Separada;18/06/2009
